date_time,country,campaign_id,money,campaign_name,win_rate,daily_amount,total_amount,impressions,clicks,conversions,conversions2,conversions3,payout,viewability_real_impressions,spent,cpm,cpc,survey_cpc,cpa,profit,roi,ctr,cr,rvr,is_premium_supply
2025-10-12,Ecuador (EC),9610590,2.026,EC_Ecuabet_Popunder_Regalo_Registro_Triple,0.0021,30,1000,10433,0,0,0,0,0.0,0,2.026,0.194,0.0,0.0,0.0,-2.026,-100.0,0.0,0.0,0.0,False
2025-10-12,Germany (DE),9963723,0.0,EC_Ecuabet_Push_Concierto_Shakira,0.0153,30,300,3,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-12,Venezuela (VE),9963723,0.0,EC_Ecuabet_Push_Concierto_Shakira,0.0153,30,300,131,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-12,Argentina (AR),9963723,0.0,EC_Ecuabet_Push_Concierto_Shakira,0.0153,30,300,15,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-12,Mexico (MX),9963723,0.0,EC_Ecuabet_Push_Concierto_Shakira,0.0153,30,300,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-12,Ecuador (EC),9963724,1.629,EC_Ecuabet_Push_Concierto_Shakira,0.0020,30,300,9802,0,0,0,0,0.0,0,1.629,0.166,0.0,0.0,0.0,-1.629,-100.0,0.0,0.0,0.0,False
2025-10-12,Ecuador (EC),9963723,0.634,EC_Ecuabet_Push_Concierto_Shakira,0.0153,30,300,24475,241,0,0,0,0.0,0,0.634,0.026,0.003,0.0,0.0,-0.634,-100.0,0.98,0.0,0.0,False
2025-10-12,El Salvador (SV),9652752,0.96,ES_Doradobet_Popunder_Generico_Casino,0.0038,70,400,2364,0,0,0,0,0.0,0,0.96,0.406,0.0,0.0,0.0,-0.96,-100.0,0.0,0.0,0.0,False
2025-10-12,El Salvador (SV),9918572,3.026,ES_Doradobet_Popunder_Generico_Casino_Oct,0.0117,50,300,7709,0,0,0,0,0.0,0,3.026,0.393,0.0,0.0,0.0,-3.026,-100.0,0.0,0.0,0.0,False
2025-10-12,El Salvador (SV),9658266,0.983,ES_Doradobet_Popunder_Generico_Deportivas,0.0039,100,400,2404,0,0,0,0,0.0,0,0.983,0.409,0.0,0.0,0.0,-0.983,-100.0,0.0,0.0,0.0,False
2025-10-12,El Salvador (SV),9878794,2.798,ES_Doradobet_Popunder_Generico_Deportivas2,0.0104,90,300,6071,0,0,0,0,0.0,0,2.798,0.461,0.0,0.0,0.0,-2.798,-100.0,0.0,0.0,0.0,False
2025-10-12,El Salvador (SV),9559395,4.196,ES_Doradobet_Popunder_Regalo_Registro_Bono_Bienvenida,0.0140,80,500,8181,0,0,0,0,0.0,0,4.196,0.513,0.0,0.001,0.0,-4.196,-100.0,0.0,0.0,0.0,False
2025-10-12,El Salvador (SV),9918573,2.672,ES_Doradobet_Popunder_Regalo_Registro_Bono_Bienvenida_Oct,0.0131,60,300,6808,0,0,0,0,0.0,0,2.672,0.393,0.0,0.0,0.0,-2.672,-100.0,0.0,0.0,0.0,False
2025-10-12,Guatemala (GT),9867415,0.583,GT_Doradobet_Popunder_Generico_Casino,0.0083,10,500,937,0,0,0,0,0.0,0,0.583,0.623,0.0,0.001,0.0,-0.583,-100.0,0.0,0.0,0.0,False
2025-10-12,Guatemala (GT),9753829,0.128,GT_Doradobet_Popunder_Regalo_Registro,0.0027,10,100,799,0,0,0,0,0.0,0,0.128,0.161,0.0,0.0,0.0,-0.128,-100.0,0.0,0.0,0.0,False
2025-10-12,Honduras (HN),9937085,0.503,HN_Doradobet_PopUnder_Reglo_Registro_CPA,0.0092,50,500,1473,0,0,0,0,0.0,0,0.503,0.341,0.0,0.0,0.0,-0.503,-100.0,0.0,0.0,0.0,False
2025-10-12,Honduras (HN),9937088,0.512,HN_Doradobet_PopUnder_Reglo_Registro_CPA,0.0040,50,500,1589,0,0,0,0,0.0,0,0.512,0.322,0.0,0.0,0.0,-0.512,-100.0,0.0,0.0,0.0,False
2025-10-12,Honduras (HN),9937087,0.581,HN_Doradobet_PopUnder_Reglo_Registro_CPA,0.0106,50,500,1661,0,0,0,0,0.0,0,0.581,0.35,0.0,0.0,0.0,-0.581,-100.0,0.0,0.0,0.0,False
2025-10-12,Honduras (HN),9937086,0.583,HN_Doradobet_PopUnder_Reglo_Registro_CPA,0.0117,50,500,1675,0,0,0,0,0.0,0,0.583,0.348,0.0,0.0,0.0,-0.583,-100.0,0.0,0.0,0.0,False
2025-10-12,Honduras (HN),9812166,2.059,HN_Paniplay_Popunder_Generico_Casino_Online_Slot,0.0384,10,1000,4590,0,0,0,0,0.0,0,2.059,0.449,0.0,0.0,0.0,-2.059,-100.0,0.0,0.0,0.0,False
2025-10-12,Honduras (HN),9559371,0.989,HN_Paniplay_Popunder_Loteria,0.0166,10,300,1589,0,0,0,0,0.0,0,0.989,0.622,0.0,0.001,0.0,-0.989,-100.0,0.0,0.0,0.0,False
2025-10-12,Honduras (HN),9426139,0.943,HN_Paniplay_Popunder_Loteria,0.0154,10,300,1582,0,0,0,0,0.0,0,0.943,0.596,0.0,0.001,0.0,-0.943,-100.0,0.0,0.0,0.0,False
2025-10-12,Honduras (HN),9652747,1.191,HN_Paniplay_Popunder_Regalo_Registro_Bono_Bienvenida,0.0059,10,1000,1716,0,0,0,0,0.0,0,1.191,0.694,0.0,0.001,0.0,-1.191,-100.0,0.0,0.0,0.0,False
2025-10-12,Honduras (HN),9416057,1.431,HN_Paniplay_Popunder_Regalo_Registro_Bono_Bienvenida,0.0050,10,1000,1553,0,0,0,0,0.0,0,1.431,0.921,0.0,0.001,0.0,-1.431,-100.0,0.0,0.0,0.0,False
2025-10-12,Nicaragua (NI),9762180,0.507,NC_Doradobet_CPA_Popunder_Regalo_Registro,0.0065,60,500,894,0,0,0,0,0.0,0,0.507,0.567,0.0,0.001,0.0,-0.507,-100.0,0.0,0.0,0.0,False
2025-10-12,Peru (PE),9643931,0.722,PE_Aciertala_Interstitial_Generica_Deportivas,0.1590,50,200,11332,1252,0,0,0,0.0,0,0.722,0.064,0.001,0.0,0.0,-0.722,-100.0,11.04,0.0,0.0,False
2025-10-12,Ecuador (EC),9846194,0.001,PE_Aciertala_Interstitial_Generica_Deportivas_09,0.3299,50,200,0,1,0,0,0,0.0,0,0.001,0.0,0.001,0.0,0.0,-0.001,-100.0,0.0,0.0,0.0,False
2025-10-12,Peru (PE),9846194,0.763,PE_Aciertala_Interstitial_Generica_Deportivas_09,0.3299,50,200,21998,2149,0,0,0,0.0,0,0.763,0.035,0.0,0.0,0.0,-0.763,-100.0,9.76,0.0,0.0,False
2025-10-12,Peru (PE),9874628,0.854,PE_Aciertala_Push_Champions_09,0.0405,50,200,37108,288,0,0,0,0.0,0,0.854,0.023,0.003,0.0,0.0,-0.854,-100.0,0.77,0.0,0.0,False
2025-10-12,Colombia (CO),9874628,0.0,PE_Aciertala_Push_Champions_09,0.0405,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-12,Singapore (SG),9874628,0.0,PE_Aciertala_Push_Champions_09,0.0405,50,200,1005,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-12,Ecuador (EC),9874628,0.0,PE_Aciertala_Push_Champions_09,0.0405,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-12,Germany (DE),9874628,0.0,PE_Aciertala_Push_Champions_09,0.0405,50,200,2,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-12,Germany (DE),9874772,0.0,PE_Aciertala_Push_Todo lo encuentras_09,0.0649,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-12,Australia (AU),9874772,0.0,PE_Aciertala_Push_Todo lo encuentras_09,0.0649,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-12,Chile (CL),9874772,0.0,PE_Aciertala_Push_Todo lo encuentras_09,0.0649,50,200,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-12,Peru (PE),9874772,0.102,PE_Aciertala_Push_Todo lo encuentras_09,0.0649,50,200,32265,554,0,0,0,0.0,0,0.102,0.003,0.0,0.0,0.0,-0.102,-100.0,1.71,0.0,0.0,False
2025-10-12,Venezuela (VE),9736189,15.13,VZ_Camanbet_Popunder_Bono_de_Bienvenida_VEZ,-,15,1000,15130,0,0,0,0,0.0,0,15.13,1.0,0.0,0.001,0.0,-15.13,-100.0,0.0,0.0,0.0,False
2025-10-12,Venezuela (VE),9966032,1.446,VZ_Camanbet_Popunder_Regalo_por_Registro,0.0057,10,200,7068,0,0,0,0,0.0,0,1.446,0.205,0.0,0.0,0.0,-1.446,-100.0,0.0,0.0,0.0,False
2025-10-12,Ecuador (EC),9963725,0.345,[Interstitial] EC_Ecuabet_Push_Concierto_Shakira,0.3541,30,300,8272,430,0,0,0,0.0,0,0.345,0.042,0.001,0.0,0.0,-0.345,-100.0,5.19,0.0,0.0,False
2025-10-13,Chile (CL),9634629,2.138,CH_Doradobet_Popunder_Generica_Deportivas,0.0076,100,500,1567,0,0,0,0,0.0,0,2.138,1.364,0.0,0.001,0.0,-2.138,-100.0,0.0,0.0,0.0,False
2025-10-13,Chile (CL),9652709,1.499,CH_Doradobet_Popunder_Generica_Deportivas,0.0087,100,500,1706,0,0,0,0,0.0,0,1.499,0.879,0.0,0.001,0.0,-1.499,-100.0,0.0,0.0,0.0,False
2025-10-13,Chile (CL),9622781,0.588,CH_Doradobet_Popunder_Generico_Casino,0.0014,100,500,585,0,0,0,0,0.0,0,0.588,1.004,0.0,0.001,0.0,-0.588,-100.0,0.0,0.0,0.0,False
2025-10-13,Costa Rica (CR),9808215,0.374,CR_Doradobet_Generico_Casino_Popunder,0.0059,20,100,1353,0,0,0,0,0.0,0,0.374,0.276,0.0,0.0,0.0,-0.374,-100.0,0.0,0.0,0.0,False
2025-10-13,Costa Rica (CR),9752655,0.018,CR_Doradobet_Generico_Casino_Popunder,0.0029,20,100,50,0,0,0,0,0.0,0,0.018,0.355,0.0,0.0,0.0,-0.018,-100.0,0.0,0.0,0.0,False
2025-10-13,Costa Rica (CR),9808237,0.365,CR_Doradobet_Generico_Casino_Popunder_2,0.0056,20,200,1275,0,0,0,0,0.0,0,0.365,0.287,0.0,0.0,0.0,-0.365,-100.0,0.0,0.0,0.0,False
2025-10-13,Costa Rica (CR),9867419,3.872,CR_Doradobet_Generico_Deportivas_Popunder,0.0230,20,400,7629,0,0,0,0,0.0,0,3.872,0.507,0.0,0.001,0.0,-3.872,-100.0,0.0,0.0,0.0,False
2025-10-13,Costa Rica (CR),9824098,2.057,CR_Doradobet_Generico_Deportivas_Popunder,0.0328,20,400,5344,0,0,0,0,0.0,0,2.057,0.385,0.0,0.0,0.0,-2.057,-100.0,0.0,0.0,0.0,False
2025-10-13,Costa Rica (CR),9784377,3.939,CR_Doradobet_Telegram_Genericas_CPC,0.0703,40,650,8886,304,0,0,0,0.0,0,3.939,0.443,0.013,0.0,0.0,-3.939,-100.0,3.42,0.0,0.0,False
2025-10-13,Costa Rica (CR),9909805,0.189,Copy of CR_Doradobet_Generico_Deportivas_Popunder,0.0078,20,400,433,0,0,0,0,0.0,0,0.189,0.437,0.0,0.0,0.0,-0.189,-100.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9937070,1.463,Copy of EC_Doradobet_Popunder_Generico_Liga_Pro,0.0036,60,500,4253,0,0,0,0,0.0,0,1.463,0.344,0.0,0.0,0.0,-1.463,-100.0,0.0,0.0,0.0,False
2025-10-13,Guatemala (GT),9942710,3.997,Copy of GT_Doradobet_Popunder_Generico_Casino,0.0286,10,500,17730,0,0,0,0,0.0,0,3.997,0.225,0.0,0.0,0.0,-3.997,-100.0,0.0,0.0,0.0,False
2025-10-13,Guatemala (GT),9867414,0.2,Copy of GT_Doradobet_Popunder_Generico_MLB,0.0033,10,100,1228,0,0,0,0,0.0,0,0.2,0.163,0.0,0.0,0.0,-0.2,-100.0,0.0,0.0,0.0,False
2025-10-13,United States (US),9427802,0.0,Duplicado_1_PE_Aciertala_Interstitial_Generica_Deportivas,0.1080,50,250,1,1,0,0,0,0.0,0,0.0,0.218,0.0,0.0,0.0,0.0,-100.0,100.0,0.0,0.0,False
2025-10-13,Peru (PE),9427802,0.609,Duplicado_1_PE_Aciertala_Interstitial_Generica_Deportivas,0.1080,50,250,11367,1115,0,0,0,0.0,0,0.609,0.054,0.001,0.0,0.0,-0.609,-100.0,9.8,0.0,0.0,False
2025-10-13,Ecuador (EC),9652793,0.442,EC_Doradobet_CPA_Popunder_Sorteo_Carros,0.0007,60,500,645,0,0,0,0,0.0,0,0.442,0.685,0.0,0.001,0.0,-0.442,-100.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9559315,0.834,EC_Doradobet_Popunder_Generico_Liga_Pro,0.0019,60,600,2052,0,0,0,0,0.0,0,0.834,0.407,0.0,0.0,0.0,-0.834,-100.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9674329,0.082,EC_Ecuabet_CPA_Popunder_Bono_Bienvenida,0.0007,30,200,575,0,0,0,0,0.0,0,0.082,0.143,0.0,0.0,0.0,-0.082,-100.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9630431,0.846,EC_Ecuabet_CPA_Popunder_Bono_Bienvenida,-,30,350,1820,0,0,0,0,0.0,0,0.846,0.465,0.0,0.0,0.0,-0.846,-100.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9776252,1.715,EC_Ecuabet_Popunder_ Sorteo_gana_tu_casa_V1,0.0036,30,250,2658,0,0,0,0,0.0,0,1.715,0.645,0.0,0.001,0.0,-1.715,-100.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9674331,0.242,EC_Ecuabet_Popunder_Bono_Bienvenida,0.0025,30,300,631,0,0,0,0,0.0,0,0.242,0.384,0.0,0.0,0.0,-0.242,-100.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9723758,0.032,EC_Ecuabet_Popunder_Bono_Bienvenida,0.0005,30,100,64,0,0,0,0,0.0,0,0.032,0.497,0.0,0.0,0.0,-0.032,-100.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9610605,0.504,EC_Ecuabet_Popunder_Casino_Dinamico,0.0017,30,1200,1281,0,0,0,0,0.0,0,0.504,0.393,0.0,0.0,0.0,-0.504,-100.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9610590,1.003,EC_Ecuabet_Popunder_Regalo_Registro_Triple,0.0021,30,1000,5944,0,0,0,0,0.0,0,1.003,0.169,0.0,0.0,0.0,-1.003,-100.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9963724,1.198,EC_Ecuabet_Push_Concierto_Shakira,0.0020,30,300,5427,0,0,0,0,0.0,0,1.198,0.221,0.0,0.0,0.0,-1.198,-100.0,0.0,0.0,0.0,False
2025-10-13,Germany (DE),9963723,0.0,EC_Ecuabet_Push_Concierto_Shakira,0.0153,30,300,4,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9963723,0.491,EC_Ecuabet_Push_Concierto_Shakira,0.0153,30,300,18991,252,0,0,0,0.0,0,0.491,0.026,0.002,0.0,0.0,-0.491,-100.0,1.32,0.0,0.0,False
2025-10-13,Argentina (AR),9963723,0.0,EC_Ecuabet_Push_Concierto_Shakira,0.0153,30,300,25,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Venezuela (VE),9963723,0.0,EC_Ecuabet_Push_Concierto_Shakira,0.0153,30,300,649,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,El Salvador (SV),9652752,0.999,ES_Doradobet_Popunder_Generico_Casino,0.0038,70,400,2388,0,0,0,0,0.0,0,0.999,0.418,0.0,0.0,0.0,-0.999,-100.0,0.0,0.0,0.0,False
2025-10-13,El Salvador (SV),9918572,2.981,ES_Doradobet_Popunder_Generico_Casino_Oct,0.0117,50,300,7467,0,0,0,0,0.0,0,2.981,0.399,0.0,0.0,0.0,-2.981,-100.0,0.0,0.0,0.0,False
2025-10-13,El Salvador (SV),9658266,0.971,ES_Doradobet_Popunder_Generico_Deportivas,0.0039,100,400,2195,0,0,0,0,0.0,0,0.971,0.442,0.0,0.0,0.0,-0.971,-100.0,0.0,0.0,0.0,False
2025-10-13,El Salvador (SV),9878794,1.862,ES_Doradobet_Popunder_Generico_Deportivas2,0.0104,90,300,4539,0,0,0,0,0.0,0,1.862,0.41,0.0,0.0,0.0,-1.862,-100.0,0.0,0.0,0.0,False
2025-10-13,El Salvador (SV),9559395,4.2,ES_Doradobet_Popunder_Regalo_Registro_Bono_Bienvenida,0.0140,80,500,8287,0,0,0,0,0.0,0,4.2,0.507,0.0,0.001,0.0,-4.2,-100.0,0.0,0.0,0.0,False
2025-10-13,El Salvador (SV),9918573,3.27,ES_Doradobet_Popunder_Regalo_Registro_Bono_Bienvenida_Oct,0.0131,60,300,7713,0,0,0,0,0.0,0,3.27,0.424,0.0,0.0,0.0,-3.27,-100.0,0.0,0.0,0.0,False
2025-10-13,Guatemala (GT),9867415,0.445,GT_Doradobet_Popunder_Generico_Casino,0.0083,10,500,706,0,0,0,0,0.0,0,0.445,0.63,0.0,0.001,0.0,-0.445,-100.0,0.0,0.0,0.0,False
2025-10-13,Guatemala (GT),9753829,0.109,GT_Doradobet_Popunder_Regalo_Registro,0.0027,10,100,798,0,0,0,0,0.0,0,0.109,0.136,0.0,0.0,0.0,-0.109,-100.0,0.0,0.0,0.0,False
2025-10-13,Honduras (HN),9937087,0.722,HN_Doradobet_PopUnder_Reglo_Registro_CPA,0.0106,50,500,2258,0,0,0,0,0.0,0,0.722,0.32,0.0,0.0,0.0,-0.722,-100.0,0.0,0.0,0.0,False
2025-10-13,Honduras (HN),9937088,0.72,HN_Doradobet_PopUnder_Reglo_Registro_CPA,0.0040,50,500,2406,0,0,0,0,0.0,0,0.72,0.299,0.0,0.0,0.0,-0.72,-100.0,0.0,0.0,0.0,False
2025-10-13,Honduras (HN),9937086,0.726,HN_Doradobet_PopUnder_Reglo_Registro_CPA,0.0117,50,500,2346,0,0,0,0,0.0,0,0.726,0.309,0.0,0.0,0.0,-0.726,-100.0,0.0,0.0,0.0,False
2025-10-13,Honduras (HN),9937085,0.768,HN_Doradobet_PopUnder_Reglo_Registro_CPA,0.0092,50,500,2453,0,0,0,0,0.0,0,0.768,0.313,0.0,0.0,0.0,-0.768,-100.0,0.0,0.0,0.0,False
2025-10-13,Honduras (HN),9812166,2.362,HN_Paniplay_Popunder_Generico_Casino_Online_Slot,0.0384,10,1000,5090,0,0,0,0,0.0,0,2.362,0.464,0.0,0.0,0.0,-2.362,-100.0,0.0,0.0,0.0,False
2025-10-13,Honduras (HN),9559371,0.046,HN_Paniplay_Popunder_Loteria,0.0166,10,300,54,0,0,0,0,0.0,0,0.046,0.861,0.0,0.001,0.0,-0.046,-100.0,0.0,0.0,0.0,False
2025-10-13,Honduras (HN),9426139,0.043,HN_Paniplay_Popunder_Loteria,0.0154,10,300,62,0,0,0,0,0.0,0,0.043,0.693,0.0,0.001,0.0,-0.043,-100.0,0.0,0.0,0.0,False
2025-10-13,Honduras (HN),9652747,0.041,HN_Paniplay_Popunder_Regalo_Registro_Bono_Bienvenida,0.0059,10,1000,55,0,0,0,0,0.0,0,0.041,0.743,0.0,0.001,0.0,-0.041,-100.0,0.0,0.0,0.0,False
2025-10-13,Honduras (HN),9416057,0.093,HN_Paniplay_Popunder_Regalo_Registro_Bono_Bienvenida,0.0050,10,1000,58,0,0,0,0,0.0,0,0.093,1.611,0.0,0.002,0.0,-0.093,-100.0,0.0,0.0,0.0,False
2025-10-13,Nicaragua (NI),9762180,0.325,NC_Doradobet_CPA_Popunder_Regalo_Registro,0.0065,60,500,1078,0,0,0,0,0.0,0,0.325,0.302,0.0,0.0,0.0,-0.325,-100.0,0.0,0.0,0.0,False
2025-10-13,United States (US),9643931,0.0,PE_Aciertala_Interstitial_Generica_Deportivas,0.1590,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Peru (PE),9643931,0.863,PE_Aciertala_Interstitial_Generica_Deportivas,0.1590,50,200,10387,1066,0,0,0,0.0,0,0.863,0.083,0.001,0.0,0.0,-0.863,-100.0,10.26,0.0,0.0,False
2025-10-13,–,9643931,0.0,PE_Aciertala_Interstitial_Generica_Deportivas,0.1590,50,200,2,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Peru (PE),9846194,0.756,PE_Aciertala_Interstitial_Generica_Deportivas_09,0.3299,50,200,21788,1985,0,0,0,0.0,0,0.756,0.035,0.0,0.0,0.0,-0.756,-100.0,9.11,0.0,0.0,False
2025-10-13,Colombia (CO),9874628,0.0,PE_Aciertala_Push_Champions_09,0.0405,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Canada (CA),9874628,0.0,PE_Aciertala_Push_Champions_09,0.0405,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Peru (PE),9874628,0.562,PE_Aciertala_Push_Champions_09,0.0405,50,200,15215,344,0,0,0,0.0,0,0.562,0.037,0.002,0.0,0.0,-0.562,-100.0,2.26,0.0,0.0,False
2025-10-13,Singapore (SG),9874628,0.0,PE_Aciertala_Push_Champions_09,0.0405,50,200,248,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Netherlands (NL),9874628,0.0,PE_Aciertala_Push_Champions_09,0.0405,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,–,9874628,0.0,PE_Aciertala_Push_Champions_09,0.0405,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Germany (DE),9874628,0.0,PE_Aciertala_Push_Champions_09,0.0405,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Peru (PE),9874772,0.105,PE_Aciertala_Push_Todo lo encuentras_09,0.0649,50,200,46030,639,0,0,0,0.0,0,0.105,0.002,0.0,0.0,0.0,-0.105,-100.0,1.38,0.0,0.0,False
2025-10-13,Germany (DE),9874772,0.0,PE_Aciertala_Push_Todo lo encuentras_09,0.0649,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Brazil (BR),9874772,0.0,PE_Aciertala_Push_Todo lo encuentras_09,0.0649,50,200,2,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,–,9874772,0.0,PE_Aciertala_Push_Todo lo encuentras_09,0.0649,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Netherlands (NL),9874772,0.0,PE_Aciertala_Push_Todo lo encuentras_09,0.0649,50,200,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-13,Venezuela (VE),9736189,15.127,VZ_Camanbet_Popunder_Bono_de_Bienvenida_VEZ,-,15,1000,15127,0,0,0,0,0.0,0,15.127,1.0,0.0,0.001,0.0,-15.127,-100.0,0.0,0.0,0.0,False
2025-10-13,Venezuela (VE),9966032,1.218,VZ_Camanbet_Popunder_Regalo_por_Registro,0.0057,10,200,6087,0,0,0,0,0.0,0,1.218,0.2,0.0,0.0,0.0,-1.218,-100.0,0.0,0.0,0.0,False
2025-10-13,Ecuador (EC),9963725,0.263,[Interstitial] EC_Ecuabet_Push_Concierto_Shakira,0.3541,30,300,6309,208,0,0,0,0.0,0,0.263,0.042,0.001,0.0,0.0,-0.263,-100.0,3.29,0.0,0.0,False
2025-10-14,Chile (CL),9634629,1.513,CH_Doradobet_Popunder_Generica_Deportivas,0.0076,100,500,886,0,0,0,0,0.0,0,1.513,1.707,0.0,0.002,0.0,-1.513,-100.0,0.0,0.0,0.0,False
2025-10-14,Chile (CL),9652709,1.628,CH_Doradobet_Popunder_Generica_Deportivas,0.0087,100,500,975,0,0,0,0,0.0,0,1.628,1.67,0.0,0.002,0.0,-1.628,-100.0,0.0,0.0,0.0,False
2025-10-14,Chile (CL),9622781,0.433,CH_Doradobet_Popunder_Generico_Casino,0.0014,100,500,371,0,0,0,0,0.0,0,0.433,1.166,0.0,0.001,0.0,-0.433,-100.0,0.0,0.0,0.0,False
2025-10-14,Costa Rica (CR),9808215,0.304,CR_Doradobet_Generico_Casino_Popunder,0.0059,20,100,934,0,0,0,0,0.0,0,0.304,0.326,0.0,0.0,0.0,-0.304,-100.0,0.0,0.0,0.0,False
2025-10-14,Costa Rica (CR),9808237,0.377,CR_Doradobet_Generico_Casino_Popunder_2,0.0056,20,200,988,0,0,0,0,0.0,0,0.377,0.382,0.0,0.0,0.0,-0.377,-100.0,0.0,0.0,0.0,False
2025-10-14,Costa Rica (CR),9867419,2.514,CR_Doradobet_Generico_Deportivas_Popunder,0.0230,20,400,4856,0,0,0,0,0.0,0,2.514,0.518,0.0,0.001,0.0,-2.514,-100.0,0.0,0.0,0.0,False
2025-10-14,Costa Rica (CR),9824098,1.783,CR_Doradobet_Generico_Deportivas_Popunder,0.0328,20,400,4157,0,0,0,0,0.0,0,1.783,0.429,0.0,0.0,0.0,-1.783,-100.0,0.0,0.0,0.0,False
2025-10-14,United States (US),9784377,0.0,CR_Doradobet_Telegram_Genericas_CPC,0.0703,40,650,2,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2025-10-14,Costa Rica (CR),9784377,3.305,CR_Doradobet_Telegram_Genericas_CPC,0.0703,40,650,6175,258,0,0,0,0.0,0,3.305,0.535,0.013,0.001,0.0,-3.305,-100.0,4.17,0.0,0.0,False
2025-10-14,Ecuador (EC),9937070,2.189,Copy of EC_Doradobet_Popunder_Generico_Liga_Pro,0.0036,60,500,6015,0,0,0,0,0.0,0,2.189,0.364,0.0,0.0,0.0,-2.189,-100.0,0.0,0.0,0.0,False
2025-10-14,Guatemala (GT),9942710,4.105,Copy of GT_Doradobet_Popunder_Generico_Casino,0.0286,10,500,17997,0,0,0,0,0.0,0,4.105,0.228,0.0,0.0,0.0,-4.105,-100.0,0.0,0.0,0.0,False
2025-10-14,Guatemala (GT),9867414,0.026,Copy of GT_Doradobet_Popunder_Generico_MLB,0.0033,10,100,72,0,0,0,0,0.0,0,0.026,0.368,0.0,0.0,0.0,-0.026,-100.0,0.0,0.0,0.0,False
